i,j,P,Q,est
9,13,Y,X,-0.9
9,13,Y,Y,0.9
9,13,Y,Z,0.0
9,13,Z,X,-0.9
9,13,Z,Y,1.8
9,13,Z,Z,0.9
9,14,X,X,0.9
9,14,X,Y,0.0
9,14,X,Z,0.9
9,14,Y,X,0.9
9,14,Y,Y,0.0
9,14,Y,Z,-0.9
9,14,Z,X,0.9
9,14,Z,Y,0.0
9,14,Z,Z,0.9
9,15,X,X,0.9
9,15,X,Y,2.7
9,15,X,Z,0.0
9,15,Y,X,-0.9
9,15,Y,Y,0.9
9,15,Y,Z,0.0
9,15,Z,X,0.9
9,15,Z,Y,0.0
9,15,Z,Z,0.9
9,16,X,X,0.9
9,16,X,Y,1.8
9,16,X,Z,-0.9
9,16,Y,X,-0.9
9,16,Y,Y,0.9
9,16,Y,Z,0.0
9,16,Z,X,-0.9
9,16,Z,Y,-2.7
9,16,Z,Z,0.0
9,17,X,X,0.9
9,17,X,Y,-0.9
9,17,X,Z,0.0
9,17,Y,X,-1.8
9,17,Y,Y,0.0
9,17,Y,Z,0.0
9,17,Z,X,-1.8
9,17,Z,Y,1.8
9,17,Z,Z,0.0
9,18,X,X,1.8
9,18,X,Y,0.9
9,18,X,Z,0.9
9,18,Y,X,0.9
9,18,Y,Y,0.9
9,18,Y,Z,0.0
9,18,Z,X,-0.9
9,18,Z,Y,-1.8
9,18,Z,Z,0.9
9,19,X,X,0.9
9,19,X,Y,0.9
9,19,X,Z,0.0
9,19,Y,X,0.0
9,19,Y,Y,-1.8
9,19,Y,Z,0.0
9,19,Z,X,-0.9
9,19,Z,Y,-1.8
9,19,Z,Z,0.9
9,20,X,X,-1.8
9,20,X,Y,0.9
9,20,X,Z,-0.9
9,20,Y,X,0.0
9,20,Y,Y,0.9
9,20,Y,Z,-0.9
9,20,Z,X,0.9
9,20,Z,Y,0.9
9,20,Z,Z,0.0
9,21,X,X,-1.8
9,21,X,Y,0.0
9,21,X,Z,1.8
9,21,Y,X,0.0
9,21,Y,Y,1.8
9,21,Y,Z,0.0
9,21,Z,X,1.8
9,21,Z,Y,1.8
9,21,Z,Z,0.0
9,22,X,X,0.0
9,22,X,Y,0.9
9,22,X,Z,-0.9
9,22,Y,X,-1.8
9,22,Y,Y,0.0
9,22,Y,Z,0.0
9,22,Z,X,1.8
9,22,Z,Y,0.9
9,22,Z,Z,0.9
9,23,X,X,0.0
9,23,X,Y,-0.9
9,23,X,Z,-0.9
9,23,Y,X,0.9
9,23,Y,Y,0.0
9,23,Y,Z,-0.9
9,23,Z,X,-0.9
9,23,Z,Y,0.0
9,23,Z,Z,0.9
9,24,X,X,0.0
9,24,X,Y,0.0
9,24,X,Z,0.0
9,24,Y,X,0.0
9,24,Y,Y,0.9
9,24,Y,Z,-0.9
9,24,Z,X,0.0
9,24,Z,Y,0.0
9,24,Z,Z,1.8
9,25,X,X,0.0
9,25,X,Y,-1.8
9,25,X,Z,0.0
9,25,Y,X,0.0
9,25,Y,Y,0.0
9,25,Y,Z,-1.8
9,25,Z,X,0.0
9,25,Z,Y,1.8
9,25,Z,Z,1.8
9,26,X,X,-0.9
9,26,X,Y,0.0
9,26,X,Z,0.9
9,26,Y,X,-0.9
9,26,Y,Y,-0.9
9,26,Y,Z,0.0
9,26,Z,X,0.9
9,26,Z,Y,0.9
9,26,Z,Z,1.8
9,27,X,X,0.0
9,27,X,Y,0.9
9,27,X,Z,0.9
9,27,Y,X,-0.9
9,27,Y,Y,-0.9
9,27,Y,Z,0.0
9,27,Z,X,1.8
9,27,Z,Y,0.0
9,27,Z,Z,1.8
9,28,X,X,0.9
9,28,X,Y,-1.8
9,28,X,Z,0.9
9,28,Y,X,-0.9
9,28,Y,Y,0.0
9,28,Y,Z,-0.9
9,28,Z,X,0.0
9,28,Z,Y,-0.9
9,28,Z,Z,2.7
9,29,X,X,0.0
9,29,X,Y,0.0
9,29,X,Z,1.8
9,29,Y,X,0.0
9,29,Y,Y,-0.9
9,29,Y,Z,-0.9
9,29,Z,X,0.9
9,29,Z,Y,0.0
9,29,Z,Z,0.9
10,11,X,X,0.9
10,11,X,Y,0.9
10,11,X,Z,0.0
10,11,Y,X,-0.9
10,11,Y,Y,0.0
10,11,Y,Z,0.9
10,11,Z,X,0.0
10,11,Z,Y,0.0
10,11,Z,Z,3.6
10,12,X,X,0.9
10,12,X,Y,-0.9
10,12,X,Z,0.0
10,12,Y,X,0.9
10,12,Y,Y,0.0
10,12,Y,Z,0.9
10,12,Z,X,0.0
10,12,Z,Y,0.0
10,12,Z,Z,5.4
10,13,X,X,1.8
10,13,X,Y,0.0
10,13,X,Z,0.0
10,13,Y,X,0.0
10,13,Y,Y,1.8
10,13,Y,Z,0.0
10,13,Z,X,3.6
10,13,Z,Y,0.9
10,13,Z,Z,0.9
10,14,X,X,-0.9
10,14,X,Y,0.0
10,14,X,Z,0.9
10,14,Y,X,0.9
10,14,Y,Y,0.0
10,14,Y,Z,0.9
10,14,Z,X,-0.9
10,14,Z,Y,0.0
10,14,Z,Z,2.7
10,15,X,X,-0.9
10,15,X,Y,0.9
10,15,X,Z,0.0
10,15,Y,X,-0.9
10,15,Y,Y,0.9
10,15,Y,Z,0.0
10,15,Z,X,0.9
10,15,Z,Y,0.0
10,15,Z,Z,0.9
10,16,X,X,0.0
10,16,X,Y,0.0
10,16,X,Z,0.0
10,16,Y,X,0.0
10,16,Y,Y,0.0
10,16,Y,Z,0.0
10,16,Z,X,0.9
10,16,Z,Y,0.0
10,16,Z,Z,0.9
10,17,X,X,0.0
10,17,X,Y,-0.9
10,17,X,Z,0.9
10,17,Y,X,-1.8
10,17,Y,Y,0.0
10,17,Y,Z,0.0
10,17,Z,X,0.9
10,17,Z,Y,1.8
10,17,Z,Z,0.9
10,18,X,X,0.0
10,18,X,Y,-0.9
10,18,X,Z,-0.9
10,18,Y,X,-0.9
10,18,Y,Y,0.9
10,18,Y,Z,0.0
10,18,Z,X,-0.9
10,18,Z,Y,-1.8
10,18,Z,Z,0.9
10,19,X,X,0.9
10,19,X,Y,0.9
10,19,X,Z,0.0
10,19,Y,X,0.0
10,19,Y,Y,-0.9
10,19,Y,Z,0.9
10,19,Z,X,-0.9
10,19,Z,Y,0.9
10,19,Z,Z,0.0
10,20,X,X,-0.9
10,20,X,Y,0.0
10,20,X,Z,0.9
10,20,Y,X,0.0
10,20,Y,Y,0.9
10,20,Y,Z,-0.9
10,20,Z,X,0.0
10,20,Z,Y,0.0
10,20,Z,Z,0.0
10,21,X,X,0.9
10,21,X,Y,-0.9
10,21,X,Z,0.0
10,21,Y,X,0.9
10,21,Y,Y,0.9
10,21,Y,Z,0.0
10,21,Z,X,1.8
10,21,Z,Y,0.0
10,21,Z,Z,1.8
10,22,X,X,0.0
10,22,X,Y,-0.9
10,22,X,Z,0.9
10,22,Y,X,0.0
10,22,Y,Y,0.0
10,22,Y,Z,0.0
10,22,Z,X,1.8
10,22,Z,Y,0.9
10,22,Z,Z,2.7
10,23,X,X,0.9
10,23,X,Y,0.0
10,23,X,Z,0.9
10,23,Y,X,-0.9
10,23,Y,Y,0.0
10,23,Y,Z,-0.9
10,23,Z,X,0.0
10,23,Z,Y,0.9
10,23,Z,Z,0.9
10,24,X,X,0.0
10,24,X,Y,0.0
10,24,X,Z,0.0
10,24,Y,X,-0.9
10,24,Y,Y,0.9
10,24,Y,Z,0.0
10,24,Z,X,2.7
10,24,Z,Y,0.0
10,24,Z,Z,2.7
10,25,X,X,0.0
10,25,X,Y,0.0
10,25,X,Z,0.0
10,25,Y,X,0.0
10,25,Y,Y,0.0
10,25,Y,Z,0.0
10,25,Z,X,0.0
10,25,Z,Y,1.8
10,25,Z,Z,1.8
10,26,X,X,0.9
10,26,X,Y,0.0
10,26,X,Z,-0.9
10,26,Y,X,0.0
10,26,Y,Y,0.0
10,26,Y,Z,0.0
10,26,Z,X,1.8
10,26,Z,Y,1.8
10,26,Z,Z,1.8
10,27,X,X,0.0
10,27,X,Y,-0.9
10,27,X,Z,-0.9
10,27,Y,X,0.0
10,27,Y,Y,-0.9
10,27,Y,Z,0.9
10,27,Z,X,2.7
10,27,Z,Y,-1.8
10,27,Z,Z,0.9
10,28,X,X,0.0
10,28,X,Y,0.9
10,28,X,Z,-0.9
10,28,Y,X,-0.9
10,28,Y,Y,-0.9
10,28,Y,Z,0.0
10,28,Z,X,0.9
10,28,Z,Y,0.9
10,28,Z,Z,3.6
10,29,X,X,0.0
10,29,X,Y,0.0
10,29,X,Z,0.0
10,29,Y,X,0.0
10,29,Y,Y,0.0
10,29,Y,Z,0.0
10,29,Z,X,2.7
10,29,Z,Y,0.9
10,29,Z,Z,1.8
11,12,X,X,-0.9
11,12,X,Y,-0.9
11,12,X,Z,0.0
11,12,Y,X,0.9
11,12,Y,Y,0.0
11,12,Y,Z,0.0
11,12,Z,X,0.0
11,12,Z,Y,0.0
11,12,Z,Z,4.5
11,13,X,X,0.9
11,13,X,Y,-1.8
11,13,X,Z,0.9
11,13,Y,X,0.9
11,13,Y,Y,0.0
11,13,Y,Z,0.0
11,13,Z,X,3.6
11,13,Z,Y,0.9
11,13,Z,Z,0.0
11,14,X,X,-0.9
11,14,X,Y,1.8
11,14,X,Z,0.9
11,14,Y,X,-0.9
11,14,Y,Y,0.0
11,14,Y,Z,0.0
11,14,Z,X,-0.9
11,14,Z,Y,0.0
11,14,Z,Z,3.6
11,15,X,X,-0.9
11,15,X,Y,0.0
11,15,X,Z,0.9
11,15,Y,X,0.0
11,15,Y,Y,0.9
11,15,Y,Z,0.0
11,15,Z,X,0.0
11,15,Z,Y,0.9
11,15,Z,Z,0.0
11,16,X,X,0.9
11,16,X,Y,-2.7
11,16,X,Z,0.0
11,16,Y,X,0.0
11,16,Y,Y,0.9
11,16,Y,Z,0.0
11,16,Z,X,1.8
11,16,Z,Y,0.0
11,16,Z,Z,0.9
11,17,X,X,0.0
11,17,X,Y,-0.9
11,17,X,Z,0.9
11,17,Y,X,0.0
11,17,Y,Y,-0.9
11,17,Y,Z,0.0
11,17,Z,X,0.9
11,17,Z,Y,0.9
11,17,Z,Z,0.9
11,18,X,X,0.0
11,18,X,Y,-1.8
11,18,X,Z,0.0
11,18,Y,X,0.0
11,18,Y,Y,0.0
11,18,Y,Z,-0.9
11,18,Z,X,-1.8
11,18,Z,Y,0.0
11,18,Z,Z,0.9
11,19,X,X,1.8
11,19,X,Y,0.0
11,19,X,Z,0.0
11,19,Y,X,0.0
11,19,Y,Y,0.9
11,19,Y,Z,0.0
11,19,Z,X,0.0
11,19,Z,Y,1.8
11,19,Z,Z,0.9
11,20,X,X,-1.8
11,20,X,Y,0.0
11,20,X,Z,1.8
11,20,Y,X,-0.9
11,20,Y,Y,0.0
11,20,Y,Z,0.0
11,20,Z,X,0.0
11,20,Z,Y,0.9
11,20,Z,Z,0.0
11,21,X,X,0.0
11,21,X,Y,0.0
11,21,X,Z,0.0
11,21,Y,X,0.0
11,21,Y,Y,-0.9
11,21,Y,Z,0.0
11,21,Z,X,1.8
11,21,Z,Y,-0.9
11,21,Z,Z,1.8
11,22,X,X,1.8
11,22,X,Y,0.0
11,22,X,Z,0.0
11,22,Y,X,0.0
11,22,Y,Y,-0.9
11,22,Y,Z,0.0
11,22,Z,X,1.8
11,22,Z,Y,0.9
11,22,Z,Z,1.8
11,23,X,X,-0.9
11,23,X,Y,0.0
11,23,X,Z,2.7
11,23,Y,X,0.9
11,23,Y,Y,0.0
11,23,Y,Z,0.0
11,23,Z,X,-1.8
11,23,Z,Y,0.9
11,23,Z,Z,0.0
11,24,X,X,-0.9
11,24,X,Y,-0.9
11,24,X,Z,1.8
11,24,Y,X,0.0
11,24,Y,Y,0.0
11,24,Y,Z,-0.9
11,24,Z,X,0.9
11,24,Z,Y,0.0
11,24,Z,Z,1.8
11,25,X,X,0.0
11,25,X,Y,1.8
11,25,X,Z,0.0
11,25,Y,X,0.0
11,25,Y,Y,-0.9
11,25,Y,Z,0.0
11,25,Z,X,0.0
11,25,Z,Y,0.9
11,25,Z,Z,1.8
11,26,X,X,1.8
11,26,X,Y,-0.9
11,26,X,Z,0.9
11,26,Y,X,0.0
11,26,Y,Y,0.0
11,26,Y,Z,-0.9
11,26,Z,X,2.7
11,26,Z,Y,0.9
11,26,Z,Z,0.9
11,27,X,X,0.0
11,27,X,Y,0.0
11,27,X,Z,0.0
11,27,Y,X,0.0
11,27,Y,Y,0.0
11,27,Y,Z,-0.9
11,27,Z,X,0.9
11,27,Z,Y,-1.8
11,27,Z,Z,1.8
11,28,X,X,0.9
11,28,X,Y,0.9
11,28,X,Z,0.0
11,28,Y,X,0.0
11,28,Y,Y,0.0
11,28,Y,Z,-0.9
11,28,Z,X,0.9
11,28,Z,Y,0.0
11,28,Z,Z,1.8
11,29,X,X,-0.9
11,29,X,Y,0.0
11,29,X,Z,0.9
11,29,Y,X,0.9
11,29,Y,Y,0.0
11,29,Y,Z,0.0
11,29,Z,X,0.9
11,29,Z,Y,0.9
11,29,Z,Z,2.7
12,13,X,X,0.9
12,13,X,Y,0.9
12,13,X,Z,0.0
12,13,Y,X,-0.9
12,13,Y,Y,0.0
12,13,Y,Z,0.0
12,13,Z,X,3.6
12,13,Z,Y,1.8
12,13,Z,Z,0.9
12,14,X,X,0.0
12,14,X,Y,0.0
12,14,X,Z,0.0
12,14,Y,X,0.0
12,14,Y,Y,0.0
12,14,Y,Z,-0.9
12,14,Z,X,-0.9
12,14,Z,Y,0.0
12,14,Z,Z,3.6
12,15,X,X,-0.9
12,15,X,Y,0.9
12,15,X,Z,0.0
12,15,Y,X,0.9
12,15,Y,Y,0.0
12,15,Y,Z,0.0
12,15,Z,X,0.9
12,15,Z,Y,0.9
12,15,Z,Z,0.9
12,16,X,X,0.0
12,16,X,Y,1.8
12,16,X,Z,0.0
12,16,Y,X,0.0
12,16,Y,Y,0.9
12,16,Y,Z,0.0
12,16,Z,X,0.9
12,16,Z,Y,-0.9
12,16,Z,Z,0.9
12,17,X,X,-0.9
12,17,X,Y,-0.9
12,17,X,Z,0.0
12,17,Y,X,0.0
12,17,Y,Y,0.0
12,17,Y,Z,-0.9
12,17,Z,X,0.0
12,17,Z,Y,1.8
12,17,Z,Z,0.9
12,18,X,X,0.0
12,18,X,Y,0.9
12,18,X,Z,-0.9
12,18,Y,X,0.0
12,18,Y,Y,0.9
12,18,Y,Z,0.0
12,18,Z,X,-1.8
12,18,Z,Y,-1.8
12,18,Z,Z,0.9
12,19,X,X,0.0
12,19,X,Y,0.0
12,19,X,Z,0.0
12,19,Y,X,-0.9
12,19,Y,Y,0.0
12,19,Y,Z,0.0
12,19,Z,X,-0.9
12,19,Z,Y,0.9
12,19,Z,Z,0.9
12,20,X,X,-0.9
12,20,X,Y,0.0
12,20,X,Z,-0.9
12,20,Y,X,0.0
12,20,Y,Y,0.0
12,20,Y,Z,-0.9
12,20,Z,X,0.0
12,20,Z,Y,0.9
12,20,Z,Z,0.0
12,21,X,X,0.0
12,21,X,Y,0.0
12,21,X,Z,0.0
12,21,Y,X,-0.9
12,21,Y,Y,0.0
12,21,Y,Z,0.0
12,21,Z,X,2.7
12,21,Z,Y,0.0
12,21,Z,Z,1.8
12,22,X,X,-0.9
12,22,X,Y,-0.9
12,22,X,Z,0.0
12,22,Y,X,0.0
12,22,Y,Y,0.0
12,22,Y,Z,-0.9
12,22,Z,X,2.7
12,22,Z,Y,0.9
12,22,Z,Z,2.7
12,23,X,X,0.9
12,23,X,Y,0.0
12,23,X,Z,-0.9
12,23,Y,X,0.0
12,23,Y,Y,0.0
12,23,Y,Z,-0.9
12,23,Z,X,-0.9
12,23,Z,Y,0.9
12,23,Z,Z,0.9
12,24,X,X,0.0
12,24,X,Y,0.9
12,24,X,Z,-0.9
12,24,Y,X,0.0
12,24,Y,Y,0.0
12,24,Y,Z,-0.9
12,24,Z,X,1.8
12,24,Z,Y,0.0
12,24,Z,Z,2.7
12,25,X,X,0.0
12,25,X,Y,-0.9
12,25,X,Z,-0.9
12,25,Y,X,0.0
12,25,Y,Y,-0.9
12,25,Y,Z,0.0
12,25,Z,X,0.0
12,25,Z,Y,1.8
12,25,Z,Z,2.7
12,26,X,X,-0.9
12,26,X,Y,0.0
12,26,X,Z,-0.9
12,26,Y,X,-0.9
12,26,Y,Y,0.0
12,26,Y,Z,0.0
12,26,Z,X,2.7
12,26,Z,Y,1.8
12,26,Z,Z,1.8
12,27,X,X,0.0
12,27,X,Y,-0.9
12,27,X,Z,-0.9
12,27,Y,X,0.0
12,27,Y,Y,0.9
12,27,Y,Z,0.0
12,27,Z,X,2.7
12,27,Z,Y,-1.8
12,27,Z,Z,1.8
12,28,X,X,-0.9
12,28,X,Y,0.0
12,28,X,Z,-0.9
12,28,Y,X,0.0
12,28,Y,Y,-0.9
12,28,Y,Z,0.0
12,28,Z,X,0.9
12,28,Z,Y,0.0
12,28,Z,Z,3.6
12,29,X,X,0.9
12,29,X,Y,0.0
12,29,X,Z,-0.9
12,29,Y,X,0.9
12,29,Y,Y,0.0
12,29,Y,Z,0.0
12,29,Z,X,2.7
12,29,Z,Y,0.9
12,29,Z,Z,2.7
13,14,X,X,-1.8
13,14,X,Y,0.0
13,14,X,Z,3.6
13,14,Y,X,0.9
13,14,Y,Y,-0.9
13,14,Y,Z,0.9
13,14,Z,X,0.0
13,14,Z,Y,0.9
13,14,Z,Z,0.0
13,15,X,X,-0.9
13,15,X,Y,0.9
13,15,X,Z,0.0
13,15,Y,X,0.0
13,15,Y,Y,0.9
13,15,Y,Z,0.0
13,15,Z,X,0.0
13,15,Z,Y,0.0
13,15,Z,Z,0.9
13,16,X,X,1.8
13,16,X,Y,0.9
13,16,X,Z,0.9
13,16,Y,X,-0.9
13,16,Y,Y,0.0
13,16,Y,Z,0.0
13,16,Z,X,0.0
13,16,Z,Y,-0.9
13,16,Z,Z,0.0
13,17,X,X,1.8
13,17,X,Y,0.0
13,17,X,Z,1.8
13,17,Y,X,-1.8
13,17,Y,Y,0.9
13,17,Y,Z,0.0
13,17,Z,X,-0.9
13,17,Z,Y,0.0
13,17,Z,Z,0.0
13,18,X,X,-0.9
13,18,X,Y,-0.9
13,18,X,Z,0.0
13,18,Y,X,-0.9
13,18,Y,Y,0.0
13,18,Y,Z,0.0
13,18,Z,X,0.0
13,18,Z,Y,-0.9
13,18,Z,Z,0.0
13,19,X,X,0.9
13,19,X,Y,2.7
13,19,X,Z,0.0
13,19,Y,X,-0.9
13,19,Y,Y,-0.9
13,19,Y,Z,0.9
13,19,Z,X,0.0
13,19,Z,Y,-0.9
13,19,Z,Z,0.0
13,20,X,X,-0.9
13,20,X,Y,0.0
13,20,X,Z,0.9
13,20,Y,X,0.9
13,20,Y,Y,0.9
13,20,Y,Z,-0.9
13,20,Z,X,-0.9
13,20,Z,Y,0.0
13,20,Z,Z,0.0
13,21,X,X,1.8
13,21,X,Y,-1.8
13,21,X,Z,1.8
13,21,Y,X,1.8
13,21,Y,Y,0.9
13,21,Y,Z,0.0
13,21,Z,X,0.0
13,21,Z,Y,0.9
13,21,Z,Z,0.0
13,22,X,X,0.9
13,22,X,Y,0.0
13,22,X,Z,2.7
13,22,Y,X,0.0
13,22,Y,Y,0.0
13,22,Y,Z,0.9
13,22,Z,X,0.9
13,22,Z,Y,0.0
13,22,Z,Z,0.0
13,23,X,X,0.0
13,23,X,Y,0.9
13,23,X,Z,0.9
13,23,Y,X,0.0
13,23,Y,Y,0.0
13,23,Y,Z,-0.9
13,23,Z,X,0.0
13,23,Z,Y,0.0
13,23,Z,Z,0.9
13,24,X,X,1.8
13,24,X,Y,0.0
13,24,X,Z,1.8
13,24,Y,X,0.0
13,24,Y,Y,0.9
13,24,Y,Z,0.0
13,24,Z,X,0.0
13,24,Z,Y,0.0
13,24,Z,Z,0.9
13,25,X,X,0.0
13,25,X,Y,0.9
13,25,X,Z,0.9
13,25,Y,X,0.0
13,25,Y,Y,0.0
13,25,Y,Z,0.9
13,25,Z,X,0.0
13,25,Z,Y,0.9
13,25,Z,Z,0.0
13,26,X,X,2.7
13,26,X,Y,0.9
13,26,X,Z,0.0
13,26,Y,X,0.0
13,26,Y,Y,0.9
13,26,Y,Z,0.0
13,26,Z,X,0.0
13,26,Z,Y,0.0
13,26,Z,Z,0.9
13,27,X,X,0.9
13,27,X,Y,-2.7
13,27,X,Z,0.0
13,27,Y,X,0.9
13,27,Y,Y,-0.9
13,27,Y,Z,0.9
13,27,Z,X,0.9
13,27,Z,Y,0.0
13,27,Z,Z,0.0
13,28,X,X,0.9
13,28,X,Y,1.8
13,28,X,Z,0.9
13,28,Y,X,-0.9
13,28,Y,Y,-0.9
13,28,Y,Z,0.9
13,28,Z,X,0.0
13,28,Z,Y,0.0
13,28,Z,Z,0.9
13,29,X,X,0.9
13,29,X,Y,0.9
13,29,X,Z,1.8
13,29,Y,X,0.9
13,29,Y,Y,0.0
13,29,Y,Z,0.0
13,29,Z,X,0.9
13,29,Z,Y,0.0
13,29,Z,Z,0.0
14,15,X,X,-0.9
14,15,X,Y,0.0
14,15,X,Z,0.0
14,15,Y,X,-0.9
14,15,Y,Y,0.0
14,15,Y,Z,0.9
14,15,Z,X,-0.9
14,15,Z,Y,1.8
14,15,Z,Z,0.0
14,16,X,X,0.0
14,16,X,Y,0.0
14,16,X,Z,-0.9
14,16,Y,X,0.9
14,16,Y,Y,-0.9
14,16,Y,Z,0.0
14,16,Z,X,1.8
14,16,Z,Y,-0.9
14,16,Z,Z,0.0
14,17,X,X,-0.9
14,17,X,Y,0.0
14,17,X,Z,0.0
14,17,Y,X,-0.9
14,17,Y,Y,-0.9
14,17,Y,Z,0.0
14,17,Z,X,0.9
14,17,Z,Y,0.0
14,17,Z,Z,1.8
14,18,X,X,0.9
14,18,X,Y,0.9
14,18,X,Z,0.9
14,18,Y,X,0.0
14,18,Y,Y,0.0
14,18,Y,Z,0.0
14,18,Z,X,-0.9
14,18,Z,Y,-0.9
14,18,Z,Z,0.9
14,19,X,X,0.9
14,19,X,Y,-1.8
14,19,X,Z,0.0
14,19,Y,X,0.9
14,19,Y,Y,-0.9
14,19,Y,Z,0.0
14,19,Z,X,1.8
14,19,Z,Y,1.8
14,19,Z,Z,0.9
14,20,X,X,0.0
14,20,X,Y,0.0
14,20,X,Z,-0.9
14,20,Y,X,-1.8
14,20,Y,Y,0.0
14,20,Y,Z,0.0
14,20,Z,X,-0.9
14,20,Z,Y,0.9
14,20,Z,Z,0.9
14,21,X,X,-0.9
14,21,X,Y,1.8
14,21,X,Z,0.0
14,21,Y,X,-0.9
14,21,Y,Y,0.9
14,21,Y,Z,0.0
14,21,Z,X,1.8
14,21,Z,Y,-0.9
14,21,Z,Z,1.8
14,22,X,X,-0.9
14,22,X,Y,0.9
14,22,X,Z,-0.9
14,22,Y,X,0.9
14,22,Y,Y,0.0
14,22,Y,Z,-0.9
14,22,Z,X,1.8
14,22,Z,Y,0.9
14,22,Z,Z,1.8
14,23,X,X,-0.9
14,23,X,Y,-0.9
14,23,X,Z,-0.9
14,23,Y,X,-0.9
14,23,Y,Y,0.0
14,23,Y,Z,0.9
14,23,Z,X,-1.8
14,23,Z,Y,0.0
14,23,Z,Z,0.9
14,24,X,X,-0.9
14,24,X,Y,0.9
14,24,X,Z,0.9
14,24,Y,X,-0.9
14,24,Y,Y,0.0
14,24,Y,Z,0.9
14,24,Z,X,0.0
14,24,Z,Y,0.0
14,24,Z,Z,2.7
14,25,X,X,0.0
14,25,X,Y,0.0
14,25,X,Z,-0.9
14,25,Y,X,0.0
14,25,Y,Y,0.9
14,25,Y,Z,-0.9
14,25,Z,X,0.0
14,25,Z,Y,0.9
14,25,Z,Z,1.8
14,26,X,X,-1.8
14,26,X,Y,0.0
14,26,X,Z,0.9
14,26,Y,X,0.0
14,26,Y,Y,-0.9
14,26,Y,Z,0.9
14,26,Z,X,2.7
14,26,Z,Y,0.9
14,26,Z,Z,0.9
14,27,X,X,0.0
14,27,X,Y,0.0
14,27,X,Z,0.9
14,27,Y,X,0.0
14,27,Y,Y,0.0
14,27,Y,Z,0.0
14,27,Z,X,0.9
14,27,Z,Y,-1.8
14,27,Z,Z,1.8
14,28,X,X,-0.9
14,28,X,Y,-0.9
14,28,X,Z,0.9
14,28,Y,X,0.0
14,28,Y,Y,0.0
14,28,Y,Z,0.0
14,28,Z,X,0.9
14,28,Z,Y,0.0
14,28,Z,Z,1.8
14,29,X,X,-1.8
14,29,X,Y,0.0
14,29,X,Z,-0.9
14,29,Y,X,0.0
14,29,Y,Y,0.0
14,29,Y,Z,0.0
14,29,Z,X,-0.9
14,29,Z,Y,0.9
14,29,Z,Z,2.7
15,16,X,X,-0.9
15,16,X,Y,0.0
15,16,X,Z,0.0
15,16,Y,X,0.0
15,16,Y,Y,0.9
15,16,Y,Z,-0.9
15,16,Z,X,0.0
15,16,Z,Y,-0.9
15,16,Z,Z,0.0
15,17,X,X,0.9
15,17,X,Y,0.9
15,17,X,Z,-0.9
15,17,Y,X,-0.9
15,17,Y,Y,-1.8
15,17,Y,Z,0.9
15,17,Z,X,-0.9
15,17,Z,Y,0.0
15,17,Z,Z,0.0
15,18,X,X,0.0
15,18,X,Y,-0.9
15,18,X,Z,0.0
15,18,Y,X,1.8
15,18,Y,Y,0.0
15,18,Y,Z,0.0
15,18,Z,X,0.0
15,18,Z,Y,-0.9
15,18,Z,Z,0.0
15,19,X,X,-1.8
15,19,X,Y,0.9
15,19,X,Z,0.0
15,19,Y,X,1.8
15,19,Y,Y,0.9
15,19,Y,Z,0.9
15,19,Z,X,0.0
15,19,Z,Y,-0.9
15,19,Z,Z,0.0
15,20,X,X,0.9
15,20,X,Y,0.0
15,20,X,Z,0.0
15,20,Y,X,-2.7
15,20,Y,Y,2.7
15,20,Y,Z,0.0
15,20,Z,X,-0.9
15,20,Z,Y,0.0
15,20,Z,Z,0.0
15,21,X,X,0.0
15,21,X,Y,-0.9
15,21,X,Z,0.0
15,21,Y,X,0.0
15,21,Y,Y,0.0
15,21,Y,Z,1.8
15,21,Z,X,0.0
15,21,Z,Y,0.9
15,21,Z,Z,0.0
15,22,X,X,0.9
15,22,X,Y,0.0
15,22,X,Z,0.0
15,22,Y,X,0.0
15,22,Y,Y,0.0
15,22,Y,Z,0.0
15,22,Z,X,0.9
15,22,Z,Y,0.0
15,22,Z,Z,0.0
15,23,X,X,0.9
15,23,X,Y,0.0
15,23,X,Z,0.0
15,23,Y,X,0.9
15,23,Y,Y,-0.9
15,23,Y,Z,0.0
15,23,Z,X,0.0
15,23,Z,Y,0.0
15,23,Z,Z,0.9
15,24,X,X,0.9
15,24,X,Y,-0.9
15,24,X,Z,-0.9
15,24,Y,X,-0.9
15,24,Y,Y,0.0
15,24,Y,Z,-0.9
15,24,Z,X,0.0
15,24,Z,Y,0.0
15,24,Z,Z,0.9
15,25,X,X,0.0
15,25,X,Y,-0.9
15,25,X,Z,1.8
15,25,Y,X,0.0
15,25,Y,Y,-1.8
15,25,Y,Z,0.0
15,25,Z,X,0.0
15,25,Z,Y,0.9
15,25,Z,Z,0.0
15,26,X,X,0.0
15,26,X,Y,0.9
15,26,X,Z,0.0
15,26,Y,X,0.9
15,26,Y,Y,-0.9
15,26,Y,Z,0.0
15,26,Z,X,0.0
15,26,Z,Y,0.0
15,26,Z,Z,0.9
15,27,X,X,0.9
15,27,X,Y,1.8
15,27,X,Z,0.0
15,27,Y,X,-0.9
15,27,Y,Y,0.0
15,27,Y,Z,0.9
15,27,Z,X,0.9
15,27,Z,Y,0.0
15,27,Z,Z,0.0
15,28,X,X,0.9
15,28,X,Y,-0.9
15,28,X,Z,0.9
15,28,Y,X,0.9
15,28,Y,Y,-1.8
15,28,Y,Z,-0.9
15,28,Z,X,0.0
15,28,Z,Y,0.0
15,28,Z,Z,0.9
